a painting,0.98696774
people,0.0063800467
an instrument,0.0023927367
women,0.0010753359
a piece of art,0.00069319736
person,0.00041923227
men,0.00041119417
a box,0.00029700986
ornaments,0.00028851494
girls,0.00027339451
a girl,0.00020441417
a woman,0.00016552038
machine,0.00014691448
a horse,9.5166455e-05
boys,6.353324e-05
a boy,5.064288e-05
a signboard,4.0147792e-05
a man,2.5784479e-05
a diagram,9.451843e-06
