a painting,0.52148455
people,0.12934092
a piece of art,0.0991052
men,0.095927715
boys,0.035450935
person,0.032314483
ornaments,0.023406489
a box,0.016938385
women,0.016812403
girls,0.0072492366
an instrument,0.007025021
a diagram,0.0040664063
a girl,0.0021768564
machine,0.0020449008
a horse,0.0014435201
a signboard,0.0014434953
a woman,0.001362525
a boy,0.0012411423
a man,0.0011657496
