a painting,0.9751761
men,0.0076999227
people,0.0041079572
a piece of art,0.0034107058
ornaments,0.0029843387
an instrument,0.0024506024
machine,0.0011919319
person,0.00088057516
a horse,0.0006635188
a box,0.0004049848
women,0.0003893156
a signboard,0.00025035863
boys,0.00017161877
a diagram,7.158817e-05
a boy,4.124196e-05
girls,3.6301753e-05
a girl,2.5561894e-05
a woman,2.3300308e-05
a man,2.0042686e-05
