a horse,0.34957895
women,0.24914946
ornaments,0.12436409
girls,0.049713124
men,0.038635474
a painting,0.034878954
people,0.033932395
a diagram,0.028752001
an instrument,0.024412444
a girl,0.021096203
a woman,0.017168865
person,0.013409077
a box,0.0033033611
a boy,0.0025728762
machine,0.0024573137
a signboard,0.001879472
boys,0.0018738522
a piece of art,0.0015895172
a man,0.0012325267
