a painting,0.9537515
a piece of art,0.0139965275
an instrument,0.0050835656
person,0.0040972913
a horse,0.0037029572
people,0.003072255
machine,0.00277235
men,0.00251169
ornaments,0.0020034641
a girl,0.0018318909
a box,0.001702989
women,0.0015826261
a boy,0.0013280815
a signboard,0.00072146376
a woman,0.00052483554
a diagram,0.00039322386
girls,0.00038272826
a man,0.00029948234
boys,0.00024098487
