a painting,0.9669506
a piece of art,0.0068825516
an instrument,0.0056239897
a horse,0.0039572576
machine,0.0029271296
men,0.0028452433
person,0.00249337
people,0.0024577545
a signboard,0.0013963055
a box,0.0010560856
ornaments,0.0009832822
women,0.00083108566
a girl,0.0004953693
a boy,0.00040873056
girls,0.0002019388
boys,0.00016033283
a diagram,0.0001451058
a woman,0.00011890586
a man,6.500112e-05
