a signboard,0.42482245
a horse,0.2999416
a painting,0.15349673
a box,0.051382124
an instrument,0.015566813
a diagram,0.0123516
people,0.010720107
a piece of art,0.0088595245
person,0.008341808
men,0.0039265193
ornaments,0.0024442517
boys,0.001751208
a boy,0.0015596704
machine,0.0013622874
women,0.0013450944
a man,0.0008231059
a girl,0.00059658044
girls,0.00044039707
a woman,0.0002680984
