men,0.26611716
a painting,0.19742681
girls,0.086405315
person,0.08023334
a piece of art,0.06434314
an instrument,0.05341931
women,0.05270017
people,0.050220523
a box,0.042625997
boys,0.026695432
a horse,0.021098662
ornaments,0.0129853245
a girl,0.009744889
a woman,0.008463503
a man,0.0074953306
a boy,0.0074061146
machine,0.005710125
a diagram,0.0054090014
a signboard,0.0014999298
