a painting,0.7499362
a piece of art,0.13961083
machine,0.056806926
an instrument,0.026038831
a box,0.008553626
a horse,0.0061908425
men,0.004774924
person,0.0024331335
a diagram,0.0014159733
a signboard,0.0012041071
a girl,0.0006358853
a boy,0.0005649438
ornaments,0.00046173882
women,0.0003067407
a woman,0.0003014833
people,0.0002996305
a man,0.00019339955
boys,0.00016799511
girls,0.000102839964
