machine,0.46348798
an instrument,0.25368482
men,0.0509132
a horse,0.045013
a diagram,0.042357646
a signboard,0.033939123
a painting,0.02281409
people,0.018534498
person,0.0148167
a piece of art,0.013062255
ornaments,0.009229389
women,0.006926219
boys,0.00637544
a man,0.004548793
a box,0.0045302813
a boy,0.004193575
a woman,0.002042577
a girl,0.001948509
girls,0.0015818954
