a painting,0.6859766
a piece of art,0.124248385
machine,0.09479563
a horse,0.030334644
men,0.02147318
person,0.007181894
people,0.0067740367
an instrument,0.0063011516
a signboard,0.0047640037
a girl,0.0039336574
a boy,0.0030030152
boys,0.0019998404
women,0.0019082173
a box,0.0018269529
a man,0.0015546548
a diagram,0.001485172
a woman,0.001142576
girls,0.00092257414
ornaments,0.0003737268
