a painting,0.48830083
a piece of art,0.19180764
a girl,0.06202687
person,0.06014798
ornaments,0.052529383
a woman,0.043568913
women,0.033821143
men,0.022306621
an instrument,0.01246921
people,0.010272379
machine,0.007135147
girls,0.0055863266
a horse,0.004796181
a box,0.0019416763
a diagram,0.0016660164
a boy,0.0007847656
a man,0.0004590472
boys,0.00026393664
a signboard,0.00011597922
