a boy,0.3322207
person,0.17769237
an instrument,0.17360757
people,0.0884353
men,0.07760421
a man,0.025908472
machine,0.025099574
a girl,0.023420867
boys,0.02017396
a horse,0.011258051
a painting,0.01006305
a piece of art,0.009668445
women,0.006356087
a box,0.005821559
a woman,0.004502398
girls,0.0042570317
a signboard,0.0018847458
ornaments,0.0015808792
a diagram,0.00044473953
